file_id,folder_cat,filename,size_kb,folder_norm,csv_category,status
18208580,BANKING,18208580.pdf,23.39,BANKING,BANKING,ok
18278509,BANKING,18278509.pdf,17.53,BANKING,BANKING,ok
18369400,BANKING,18369400.pdf,22.37,BANKING,BANKING,ok
18457785,BANKING,18457785.pdf,34.82,BANKING,BANKING,ok
18645964,BANKING,18645964.pdf,19.09,BANKING,BANKING,ok
18805506,BANKING,18805506.pdf,22.34,BANKING,BANKING,ok
18824120,BANKING,18824120.pdf,21.89,BANKING,BANKING,ok
19149865,BANKING,19149865.pdf,27.41,BANKING,BANKING,ok
19176318,BANKING,19176318.pdf,30.03,BANKING,BANKING,ok
19374660,BANKING,19374660.pdf,22.07,BANKING,BANKING,ok
19437318,BANKING,19437318.pdf,17.67,BANKING,BANKING,ok
19911786,BANKING,19911786.pdf,21.55,BANKING,BANKING,ok
19920687,BANKING,19920687.pdf,21.1,BANKING,BANKING,ok
20850529,BANKING,20850529.pdf,23.83,BANKING,BANKING,ok
20992320,BANKING,20992320.pdf,17.93,BANKING,BANKING,ok
21297521,BANKING,21297521.pdf,40.66,BANKING,BANKING,ok
21645690,BANKING,21645690.pdf,30.42,BANKING,BANKING,ok
21756639,BANKING,21756639.pdf,32.63,BANKING,BANKING,ok
21796843,BANKING,21796843.pdf,26.4,BANKING,BANKING,ok
21856577,BANKING,21856577.pdf,26.4,BANKING,BANKING,ok
22615491,BANKING,22615491.pdf,15.59,BANKING,BANKING,ok
23323001,BANKING,23323001.pdf,24.25,BANKING,BANKING,ok
24580361,BANKING,24580361.pdf,16.88,BANKING,BANKING,ok
25080805,BANKING,25080805.pdf,29.34,BANKING,BANKING,ok
25162378,BANKING,25162378.pdf,28.27,BANKING,BANKING,ok
25200253,BANKING,25200253.pdf,25.18,BANKING,BANKING,ok
25624652,BANKING,25624652.pdf,23.57,BANKING,BANKING,ok
25780596,BANKING,25780596.pdf,22.87,BANKING,BANKING,ok
26579709,BANKING,26579709.pdf,28.86,BANKING,BANKING,ok
26673507,BANKING,26673507.pdf,21.98,BANKING,BANKING,ok
26987539,BANKING,26987539.pdf,25.0,BANKING,BANKING,ok
27120528,BANKING,27120528.pdf,23.51,BANKING,BANKING,ok
27606527,BANKING,27606527.pdf,27.31,BANKING,BANKING,ok
27884470,BANKING,27884470.pdf,23.59,BANKING,BANKING,ok
28051330,BANKING,28051330.pdf,19.86,BANKING,BANKING,ok
28419927,BANKING,28419927.pdf,28.14,BANKING,BANKING,ok
28895997,BANKING,28895997.pdf,15.76,BANKING,BANKING,ok
28989677,BANKING,28989677.pdf,24.01,BANKING,BANKING,ok
29093426,BANKING,29093426.pdf,29.34,BANKING,BANKING,ok
29406313,BANKING,29406313.pdf,25.88,BANKING,BANKING,ok
29552167,BANKING,29552167.pdf,20.71,BANKING,BANKING,ok
29839396,BANKING,29839396.pdf,22.82,BANKING,BANKING,ok
30127072,BANKING,30127072.pdf,19.71,BANKING,BANKING,ok
30713796,BANKING,30713796.pdf,22.62,BANKING,BANKING,ok
31025785,BANKING,31025785.pdf,20.33,BANKING,BANKING,ok
31710562,BANKING,31710562.pdf,26.07,BANKING,BANKING,ok
32980197,BANKING,32980197.pdf,22.07,BANKING,BANKING,ok
33135102,BANKING,33135102.pdf,19.96,BANKING,BANKING,ok
33286293,BANKING,33286293.pdf,19.72,BANKING,BANKING,ok
33370664,BANKING,33370664.pdf,22.52,BANKING,BANKING,ok
33872500,BANKING,33872500.pdf,24.12,BANKING,BANKING,ok
34185495,BANKING,34185495.pdf,23.08,BANKING,BANKING,ok
34758680,BANKING,34758680.pdf,21.3,BANKING,BANKING,ok
34783330,BANKING,34783330.pdf,22.85,BANKING,BANKING,ok
34953092,BANKING,34953092.pdf,18.39,BANKING,BANKING,ok
3547447,BANKING,3547447.pdf,21.1,BANKING,BANKING,ok
35483925,BANKING,35483925.pdf,21.97,BANKING,BANKING,ok
35492909,BANKING,35492909.pdf,21.65,BANKING,BANKING,ok
35564026,BANKING,35564026.pdf,30.54,BANKING,BANKING,ok
36302399,BANKING,36302399.pdf,23.68,BANKING,BANKING,ok
36905896,BANKING,36905896.pdf,24.03,BANKING,BANKING,ok
38897568,BANKING,38897568.pdf,21.45,BANKING,BANKING,ok
39142536,BANKING,39142536.pdf,21.79,BANKING,BANKING,ok
39247950,BANKING,39247950.pdf,21.26,BANKING,BANKING,ok
39569771,BANKING,39569771.pdf,22.37,BANKING,BANKING,ok
41651672,BANKING,41651672.pdf,18.67,BANKING,BANKING,ok
43375498,BANKING,43375498.pdf,24.54,BANKING,BANKING,ok
45167858,BANKING,45167858.pdf,17.86,BANKING,BANKING,ok
54421668,BANKING,54421668.pdf,28.74,BANKING,BANKING,ok
60182829,BANKING,60182829.pdf,33.08,BANKING,BANKING,ok
60489316,BANKING,60489316.pdf,23.12,BANKING,BANKING,ok
64589506,BANKING,64589506.pdf,22.88,BANKING,BANKING,ok
65864767,BANKING,65864767.pdf,46.66,BANKING,BANKING,ok
68781345,BANKING,68781345.pdf,24.26,BANKING,BANKING,ok
69243180,BANKING,69243180.pdf,21.69,BANKING,BANKING,ok
70667011,BANKING,70667011.pdf,24.33,BANKING,BANKING,ok
71422121,BANKING,71422121.pdf,27.94,BANKING,BANKING,ok
72876163,BANKING,72876163.pdf,32.55,BANKING,BANKING,ok
73157997,BANKING,73157997.pdf,24.02,BANKING,BANKING,ok
74552449,BANKING,74552449.pdf,24.23,BANKING,BANKING,ok
77156708,BANKING,77156708.pdf,27.43,BANKING,BANKING,ok
79041971,BANKING,79041971.pdf,15.7,BANKING,BANKING,ok
87867370,BANKING,87867370.pdf,28.7,BANKING,BANKING,ok
89049979,BANKING,89049979.pdf,29.12,BANKING,BANKING,ok
96493528,BANKING,96493528.pdf,25.65,BANKING,BANKING,ok
98348532,BANKING,98348532.pdf,24.86,BANKING,BANKING,ok
98965485,BANKING,98965485.pdf,21.43,BANKING,BANKING,ok
99124477,BANKING,99124477.pdf,41.54,BANKING,BANKING,ok
11183737,BPO,11183737.pdf,27.26,BPO,BPO,ok
13964744,BPO,13964744.pdf,25.04,BPO,BPO,ok
15145575,BPO,15145575.pdf,22.7,BPO,BPO,ok
15573418,BPO,15573418.pdf,27.41,BPO,BPO,ok
16492045,BPO,16492045.pdf,31.54,BPO,BPO,ok
18589927,BPO,18589927.pdf,18.69,BPO,BPO,ok
19362586,BPO,19362586.pdf,21.29,BPO,BPO,ok
23933031,BPO,23933031.pdf,24.19,BPO,BPO,ok
24727739,BPO,24727739.pdf,31.93,BPO,BPO,ok
26829350,BPO,26829350.pdf,25.3,BPO,BPO,ok
27710853,BPO,27710853.pdf,46.13,BPO,BPO,ok
30709029,BPO,30709029.pdf,22.28,BPO,BPO,ok
31064969,BPO,31064969.pdf,21.13,BPO,BPO,ok
38707449,BPO,38707449.pdf,21.57,BPO,BPO,ok
41152404,BPO,41152404.pdf,24.72,BPO,BPO,ok
45077654,BPO,45077654.pdf,32.61,BPO,BPO,ok
57706851,BPO,57706851.pdf,28.06,BPO,BPO,ok
63158213,BPO,63158213.pdf,24.07,BPO,BPO,ok
69097572,BPO,69097572.pdf,23.1,BPO,BPO,ok
79261033,BPO,79261033.pdf,20.92,BPO,BPO,ok
89512321,BPO,89512321.pdf,24.88,BPO,BPO,ok
95625660,BPO,95625660.pdf,22.61,BPO,BPO,ok
10228751,BUSINESS-DEVELOPMENT,10228751.pdf,19.89,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
10235211,BUSINESS-DEVELOPMENT,10235211.pdf,24.71,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
10289113,BUSINESS-DEVELOPMENT,10289113.pdf,22.04,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
10501991,BUSINESS-DEVELOPMENT,10501991.pdf,28.83,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
10541358,BUSINESS-DEVELOPMENT,10541358.pdf,23.27,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
10704573,BUSINESS-DEVELOPMENT,10704573.pdf,24.91,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
11088337,BUSINESS-DEVELOPMENT,11088337.pdf,21.42,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
11289482,BUSINESS-DEVELOPMENT,11289482.pdf,25.42,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
11551946,BUSINESS-DEVELOPMENT,11551946.pdf,23.41,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
12059198,BUSINESS-DEVELOPMENT,12059198.pdf,28.06,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
12230301,BUSINESS-DEVELOPMENT,12230301.pdf,31.5,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
12377803,BUSINESS-DEVELOPMENT,12377803.pdf,20.93,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
12546838,BUSINESS-DEVELOPMENT,12546838.pdf,27.31,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
12632728,BUSINESS-DEVELOPMENT,12632728.pdf,1.26,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
12814706,BUSINESS-DEVELOPMENT,12814706.pdf,24.17,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
13080868,BUSINESS-DEVELOPMENT,13080868.pdf,22.64,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
13199813,BUSINESS-DEVELOPMENT,13199813.pdf,46.43,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
13574264,BUSINESS-DEVELOPMENT,13574264.pdf,21.98,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
13888506,BUSINESS-DEVELOPMENT,13888506.pdf,19.55,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
14055971,BUSINESS-DEVELOPMENT,14055971.pdf,23.86,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
14070138,BUSINESS-DEVELOPMENT,14070138.pdf,24.37,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
14241621,BUSINESS-DEVELOPMENT,14241621.pdf,25.37,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
14287992,BUSINESS-DEVELOPMENT,14287992.pdf,22.1,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
14726000,BUSINESS-DEVELOPMENT,14726000.pdf,21.88,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
14752209,BUSINESS-DEVELOPMENT,14752209.pdf,23.31,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
14825300,BUSINESS-DEVELOPMENT,14825300.pdf,25.57,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
14861855,BUSINESS-DEVELOPMENT,14861855.pdf,23.11,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
14871762,BUSINESS-DEVELOPMENT,14871762.pdf,19.16,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
14990354,BUSINESS-DEVELOPMENT,14990354.pdf,22.8,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
15233524,BUSINESS-DEVELOPMENT,15233524.pdf,21.82,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
15423153,BUSINESS-DEVELOPMENT,15423153.pdf,24.23,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
15811992,BUSINESS-DEVELOPMENT,15811992.pdf,24.16,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
16091352,BUSINESS-DEVELOPMENT,16091352.pdf,24.33,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
16519708,BUSINESS-DEVELOPMENT,16519708.pdf,24.24,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
16694152,BUSINESS-DEVELOPMENT,16694152.pdf,20.65,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
16846478,BUSINESS-DEVELOPMENT,16846478.pdf,27.91,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
17095812,BUSINESS-DEVELOPMENT,17095812.pdf,35.77,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
17115815,BUSINESS-DEVELOPMENT,17115815.pdf,20.5,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
17421910,BUSINESS-DEVELOPMENT,17421910.pdf,19.52,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
17597372,BUSINESS-DEVELOPMENT,17597372.pdf,18.04,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
17602815,BUSINESS-DEVELOPMENT,17602815.pdf,19.06,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
17730889,BUSINESS-DEVELOPMENT,17730889.pdf,24.11,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
18236085,BUSINESS-DEVELOPMENT,18236085.pdf,21.11,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
18293620,BUSINESS-DEVELOPMENT,18293620.pdf,25.35,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
18311419,BUSINESS-DEVELOPMENT,18311419.pdf,18.45,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
18757174,BUSINESS-DEVELOPMENT,18757174.pdf,17.56,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
18937778,BUSINESS-DEVELOPMENT,18937778.pdf,33.16,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
19557384,BUSINESS-DEVELOPMENT,19557384.pdf,21.75,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
19738730,BUSINESS-DEVELOPMENT,19738730.pdf,17.48,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
20317319,BUSINESS-DEVELOPMENT,20317319.pdf,33.61,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
20357858,BUSINESS-DEVELOPMENT,20357858.pdf,23.55,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
20427934,BUSINESS-DEVELOPMENT,20427934.pdf,22.8,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
20553895,BUSINESS-DEVELOPMENT,20553895.pdf,17.79,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
20633855,BUSINESS-DEVELOPMENT,20633855.pdf,22.18,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
20748929,BUSINESS-DEVELOPMENT,20748929.pdf,43.76,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
22025574,BUSINESS-DEVELOPMENT,22025574.pdf,24.42,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
22423839,BUSINESS-DEVELOPMENT,22423839.pdf,27.42,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
22765255,BUSINESS-DEVELOPMENT,22765255.pdf,24.54,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
23396633,BUSINESS-DEVELOPMENT,23396633.pdf,22.91,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
23568641,BUSINESS-DEVELOPMENT,23568641.pdf,19.08,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
24412546,BUSINESS-DEVELOPMENT,24412546.pdf,23.99,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
24647386,BUSINESS-DEVELOPMENT,24647386.pdf,24.36,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
24964303,BUSINESS-DEVELOPMENT,24964303.pdf,20.39,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
25370801,BUSINESS-DEVELOPMENT,25370801.pdf,15.26,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
25397102,BUSINESS-DEVELOPMENT,25397102.pdf,19.1,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
25813953,BUSINESS-DEVELOPMENT,25813953.pdf,18.68,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
26278597,BUSINESS-DEVELOPMENT,26278597.pdf,27.66,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
26581830,BUSINESS-DEVELOPMENT,26581830.pdf,29.9,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
26896699,BUSINESS-DEVELOPMENT,26896699.pdf,22.3,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
27004930,BUSINESS-DEVELOPMENT,27004930.pdf,22.37,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
27139412,BUSINESS-DEVELOPMENT,27139412.pdf,17.55,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
27213082,BUSINESS-DEVELOPMENT,27213082.pdf,24.5,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
27219200,BUSINESS-DEVELOPMENT,27219200.pdf,19.34,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
27375577,BUSINESS-DEVELOPMENT,27375577.pdf,23.96,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
27796199,BUSINESS-DEVELOPMENT,27796199.pdf,18.55,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
27850777,BUSINESS-DEVELOPMENT,27850777.pdf,25.61,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
27937592,BUSINESS-DEVELOPMENT,27937592.pdf,22.32,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
28337049,BUSINESS-DEVELOPMENT,28337049.pdf,22.74,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
28916894,BUSINESS-DEVELOPMENT,28916894.pdf,23.86,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
29014805,BUSINESS-DEVELOPMENT,29014805.pdf,26.37,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
29208172,BUSINESS-DEVELOPMENT,29208172.pdf,25.92,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
29825044,BUSINESS-DEVELOPMENT,29825044.pdf,21.19,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
29908929,BUSINESS-DEVELOPMENT,29908929.pdf,23.01,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
30938994,BUSINESS-DEVELOPMENT,30938994.pdf,23.52,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
31273310,BUSINESS-DEVELOPMENT,31273310.pdf,24.08,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
31638814,BUSINESS-DEVELOPMENT,31638814.pdf,16.88,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
31813535,BUSINESS-DEVELOPMENT,31813535.pdf,25.51,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
32042584,BUSINESS-DEVELOPMENT,32042584.pdf,18.85,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
32385553,BUSINESS-DEVELOPMENT,32385553.pdf,24.51,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
32531824,BUSINESS-DEVELOPMENT,32531824.pdf,17.77,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
33424600,BUSINESS-DEVELOPMENT,33424600.pdf,29.43,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
34046031,BUSINESS-DEVELOPMENT,34046031.pdf,33.34,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
34797369,BUSINESS-DEVELOPMENT,34797369.pdf,25.69,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
35673335,BUSINESS-DEVELOPMENT,35673335.pdf,22.68,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
36170003,BUSINESS-DEVELOPMENT,36170003.pdf,21.69,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
36574147,BUSINESS-DEVELOPMENT,36574147.pdf,24.67,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
36805025,BUSINESS-DEVELOPMENT,36805025.pdf,29.59,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
37391947,BUSINESS-DEVELOPMENT,37391947.pdf,23.34,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
37521676,BUSINESS-DEVELOPMENT,37521676.pdf,33.01,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
38007664,BUSINESS-DEVELOPMENT,38007664.pdf,21.44,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
38688388,BUSINESS-DEVELOPMENT,38688388.pdf,24.08,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
39237915,BUSINESS-DEVELOPMENT,39237915.pdf,23.14,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
39875803,BUSINESS-DEVELOPMENT,39875803.pdf,28.93,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
40792022,BUSINESS-DEVELOPMENT,40792022.pdf,19.72,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
47067533,BUSINESS-DEVELOPMENT,47067533.pdf,21.57,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
59696315,BUSINESS-DEVELOPMENT,59696315.pdf,29.4,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
61677751,BUSINESS-DEVELOPMENT,61677751.pdf,22.36,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
65708020,BUSINESS-DEVELOPMENT,65708020.pdf,25.51,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
67501448,BUSINESS-DEVELOPMENT,67501448.pdf,29.9,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
76916835,BUSINESS-DEVELOPMENT,76916835.pdf,19.17,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
77576845,BUSINESS-DEVELOPMENT,77576845.pdf,25.24,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
79759716,BUSINESS-DEVELOPMENT,79759716.pdf,20.75,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
80275976,BUSINESS-DEVELOPMENT,80275976.pdf,34.17,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
81310245,BUSINESS-DEVELOPMENT,81310245.pdf,31.22,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
82118447,BUSINESS-DEVELOPMENT,82118447.pdf,27.29,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
89197180,BUSINESS-DEVELOPMENT,89197180.pdf,22.51,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
90629382,BUSINESS-DEVELOPMENT,90629382.pdf,20.92,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
91467795,BUSINESS-DEVELOPMENT,91467795.pdf,24.59,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
95382114,BUSINESS-DEVELOPMENT,95382114.pdf,22.58,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
98379112,BUSINESS-DEVELOPMENT,98379112.pdf,21.14,BUSINESS-DEVELOPMENT,BUSINESS-DEVELOPMENT,ok
10001727,CHEF,10001727.pdf,22.78,CHEF,CHEF,ok
10276858,CHEF,10276858.pdf,34.88,CHEF,CHEF,ok
10333299,CHEF,10333299.pdf,31.18,CHEF,CHEF,ok
10588874,CHEF,10588874.pdf,26.14,CHEF,CHEF,ok
10653119,CHEF,10653119.pdf,28.87,CHEF,CHEF,ok
10889157,CHEF,10889157.pdf,23.36,CHEF,CHEF,ok
11121498,CHEF,11121498.pdf,22.98,CHEF,CHEF,ok
11209758,CHEF,11209758.pdf,23.22,CHEF,CHEF,ok
11432686,CHEF,11432686.pdf,29.06,CHEF,CHEF,ok
11444536,CHEF,11444536.pdf,22.64,CHEF,CHEF,ok
12155206,CHEF,12155206.pdf,34.44,CHEF,CHEF,ok
12254068,CHEF,12254068.pdf,23.11,CHEF,CHEF,ok
12420359,CHEF,12420359.pdf,22.9,CHEF,CHEF,ok
12717345,CHEF,12717345.pdf,22.08,CHEF,CHEF,ok
13095891,CHEF,13095891.pdf,33.58,CHEF,CHEF,ok
13212436,CHEF,13212436.pdf,29.22,CHEF,CHEF,ok
13264154,CHEF,13264154.pdf,23.41,CHEF,CHEF,ok
13411858,CHEF,13411858.pdf,36.16,CHEF,CHEF,ok
14569498,CHEF,14569498.pdf,20.2,CHEF,CHEF,ok
14663897,CHEF,14663897.pdf,26.6,CHEF,CHEF,ok
15180322,CHEF,15180322.pdf,23.86,CHEF,CHEF,ok
15261348,CHEF,15261348.pdf,37.51,CHEF,CHEF,ok
15354126,CHEF,15354126.pdf,21.51,CHEF,CHEF,ok
16066857,CHEF,16066857.pdf,28.37,CHEF,CHEF,ok
16248476,CHEF,16248476.pdf,15.89,CHEF,CHEF,ok
16594812,CHEF,16594812.pdf,15.69,CHEF,CHEF,ok
16804396,CHEF,16804396.pdf,20.15,CHEF,CHEF,ok
16855929,CHEF,16855929.pdf,22.55,CHEF,CHEF,ok
16924102,CHEF,16924102.pdf,19.17,CHEF,CHEF,ok
18036030,CHEF,18036030.pdf,22.61,CHEF,CHEF,ok
18480859,CHEF,18480859.pdf,23.21,CHEF,CHEF,ok
18825446,CHEF,18825446.pdf,23.74,CHEF,CHEF,ok
19007667,CHEF,19007667.pdf,14.05,CHEF,CHEF,ok
19268120,CHEF,19268120.pdf,24.95,CHEF,CHEF,ok
19285236,CHEF,19285236.pdf,22.36,CHEF,CHEF,ok
19831366,CHEF,19831366.pdf,16.18,CHEF,CHEF,ok
19951766,CHEF,19951766.pdf,22.92,CHEF,CHEF,ok
20033302,CHEF,20033302.pdf,23.06,CHEF,CHEF,ok
20321582,CHEF,20321582.pdf,25.15,CHEF,CHEF,ok
20691949,CHEF,20691949.pdf,34.54,CHEF,CHEF,ok
20817322,CHEF,20817322.pdf,22.36,CHEF,CHEF,ok
21101152,CHEF,21101152.pdf,26.06,CHEF,CHEF,ok
21334981,CHEF,21334981.pdf,30.43,CHEF,CHEF,ok
21511817,CHEF,21511817.pdf,23.19,CHEF,CHEF,ok
21611637,CHEF,21611637.pdf,32.0,CHEF,CHEF,ok
21622444,CHEF,21622444.pdf,19.25,CHEF,CHEF,ok
21869994,CHEF,21869994.pdf,22.06,CHEF,CHEF,ok
21904897,CHEF,21904897.pdf,17.62,CHEF,CHEF,ok
22349169,CHEF,22349169.pdf,21.4,CHEF,CHEF,ok
22561438,CHEF,22561438.pdf,16.71,CHEF,CHEF,ok
23032276,CHEF,23032276.pdf,32.82,CHEF,CHEF,ok
23185829,CHEF,23185829.pdf,29.09,CHEF,CHEF,ok
23398733,CHEF,23398733.pdf,16.42,CHEF,CHEF,ok
23568731,CHEF,23568731.pdf,26.13,CHEF,CHEF,ok
23591247,CHEF,23591247.pdf,15.89,CHEF,CHEF,ok
